,tweet_id,tweeted_date,favorite_count,retweet_count,text,hashtags,if_user_verified
1948,825147591692263424,Sat Jan 28 01:04:51 +0000 2017,17272,4190,This is Sweet Pea. She hides in shoe boxes and waits for someone to pick her. Then she surpuprises them. 13/10 https://t.co/AyBEmx56MD,[],True
1949,825535076884762624,Sun Jan 29 02:44:34 +0000 2017,54003,16366,Here's a very loving and accepting puppo. Appears to have read her Constitution well. 14/10 would pat head approvin… https://t.co/804eeysJkI,[],True
1950,825829644528148480,Sun Jan 29 22:15:05 +0000 2017,12033,2338,This is Toby. He just found out you only pretend to throw the ball sometimes. H*ckin puppalled. 12/10 would console https://t.co/YimNdkZrhM,[],True
1951,825876512159186944,Mon Jan 30 01:21:19 +0000 2017,9931,1738,This is Mo. No one will push him around in the grocery cart. He's quite pupset about it. 11/10 I volunteer https://t.co/feNwTq12S5,[],True
1952,826115272272650244,Mon Jan 30 17:10:04 +0000 2017,14749,2875,This is Ike. He's demonstrating the pupmost restraint. 13/10 super good boy https://t.co/6gHoGah9nm,[],True
1953,826204788643753985,Mon Jan 30 23:05:46 +0000 2017,4601,856,"Here's a little more info on Dew, your favorite roaming doggo that went h*ckin viral. 13/10 
https://t.co/1httNYrCeW https://t.co/KvaM8j3jhX",[],True
1954,826240494070030336,Tue Jan 31 01:27:39 +0000 2017,12537,2422,We only rate dogs. Please don't send in any more non-dogs like this Wild Albanian Street Moose. Thank you... 11/10 https://t.co/srXL2s868C,[],True
1955,826476773533745153,Tue Jan 31 17:06:32 +0000 2017,17387,3895,This is Pilot. He has mastered the synchronized head tilt and sneaky tongue slip. Usually not unlocked until later… https://t.co/qeIgYo9OLq,[],True
1956,826598365270007810,Wed Feb 01 01:09:42 +0000 2017,9460,2183,This is Pawnd... James Pawnd. He's suave af. 13/10 would trust with my life https://t.co/YprN62Z74I,[],True
1957,826598799820865537,Wed Feb 01 01:11:25 +0000 2017,4864,230,"I was going to do 007/10, but the joke wasn't worth the &lt;10 rating",[],True
1958,826615380357632002,Wed Feb 01 02:17:19 +0000 2017,0,3685,"RT @dog_rates: Please only send in dogs. We only rate dogs, not seemingly heartbroken ewoks. Thank you... still 10/10 would console https:/…",[],True
1959,826848821049180160,Wed Feb 01 17:44:55 +0000 2017,34069,9354,This is Cupid. He was found in the trash. Now he's well on his way to prosthetic front legs and a long happy doggo… https://t.co/9uuMrgrmsw,[],True
1960,826958653328592898,Thu Feb 02 01:01:21 +0000 2017,20336,4616,This is Loki. He smiles like Elvis. Ain't nothin but a hound doggo. 12/10 https://t.co/QV5nx6otZR,[],True
1961,827199976799354881,Thu Feb 02 17:00:17 +0000 2017,10015,2064,This is Charlie. He wins every game of chess he plays. Won't let opponent pet him until they forfeit. 13/10 you win… https://t.co/zV7A8OnKPV,[],True
1962,827324948884643840,Fri Feb 03 01:16:53 +0000 2017,14966,2812,"This is Ralphie. He's being treated for an overactive funny bone, which is no joke. 12/10 would try to pet with a s… https://t.co/oIRnxBH7mJ",[],True
1963,827600520311402496,Fri Feb 03 19:31:54 +0000 2017,7063,865,Meet Tucker. It's his birthday. He's pupset with you because you're too busy playing @GoodDogsGame to celebrate. 13… https://t.co/Fx3mpICbFz,[],True
1964,827653905312006145,Fri Feb 03 23:04:02 +0000 2017,14607,2798,This is Boots. She doesn't know what to do with treats so she just holds them. Very good girl. 12/10 would give mor… https://t.co/0UTrm0dQfI,[],True
1965,827933404142436356,Sat Feb 04 17:34:40 +0000 2017,18876,4840,This is Kona. Yesterday she stopped by the department to see what it takes to be a police pupper. 12/10 vest was on… https://t.co/8xoij73L2L,[],True
1966,828011680017821696,Sat Feb 04 22:45:42 +0000 2017,9783,1998,Say hello to Brutus and Jersey. They think they're the same size. Best furiends furever. Both 11/10 would pet simul… https://t.co/RdsPvrhDUl,[],True
1967,828046555563323392,Sun Feb 05 01:04:17 +0000 2017,11066,2659,This is Sailer. He waits on the roof for his owners to come home. Nobody knows how he gets up there. H*ckin loyal a… https://t.co/sD8LLJIDzZ,[],True
1968,828361771580813312,Sun Feb 05 21:56:51 +0000 2017,2071,165,Beebop and Doobert should start a band 12/10 would listen,[],True
1969,828372645993398273,Sun Feb 05 22:40:03 +0000 2017,11881,2729,This is Alexander Hamilpup. He was one of the many stars in this year's Puppy Bowl. He just hopes both teams had fu… https://t.co/aYBUiGornB,[],True
1970,828376505180889089,Sun Feb 05 22:55:23 +0000 2017,6991,995,"This is Beebop. Her name means ""Good Dog"" in robot. She also was a star on the field today. 13/10 would pet well https://t.co/HKBVZqXFNR",[],True
1971,828381636999917570,Sun Feb 05 23:15:47 +0000 2017,11889,2064,Meet Doobert. He's a deaf doggo. Didn't stop him on the field tho. Absolute legend today. 14/10 would pat head appr… https://t.co/sPHZB0Hwf0,[],True
1972,828408677031882754,Mon Feb 06 01:03:14 +0000 2017,7264,1189,This is Bear. He went outside to play in the snow. Needed a break from the game. Feeling a tad better now. 12/10  d… https://t.co/Mt5tdEUlgy,[],True
1973,828409743546925057,Mon Feb 06 01:07:28 +0000 2017,6049,1082,This is Mutt Ryan. He's quite confident at the moment. 12/10 rise pup! https://t.co/ZH5CvRlCxt,[],True
1974,828650029636317184,Mon Feb 06 17:02:17 +0000 2017,8967,1242,"Occasionally, we're sent fantastic stories. This is one of them. 14/10 for Grace https://t.co/bZ4axuH6OK",[],True
1975,828708714936930305,Mon Feb 06 20:55:28 +0000 2017,34309,10347,This is Fiona. She's an exotic dog. Seems rather impatient. Jaw extension on another level tho. Looks slippery. 10/… https://t.co/WKw8mEljj2,[],True
1976,828770345708580865,Tue Feb 07 01:00:22 +0000 2017,24123,5405,This is Alfie. He's your Lyft for tonight. Kindly requests you buckle pup and remain reasonably calm during the rid… https://t.co/iiswSKWKPF,[],True
1977,828801551087042563,Tue Feb 07 03:04:22 +0000 2017,0,3169,"RT @dog_rates: This is Gus. He likes to be close to you, which is good because you want to be close to Gus. 12/10 would boop then pet https…",[],True
1978,829011960981237760,Tue Feb 07 17:00:28 +0000 2017,50335,15135,This is Dexter. He was reunited with his mom yesterday after she was stuck in Iran during the travel Bannon. 13/10… https://t.co/GBAOEZbHhN,[],True
1979,829141528400556032,Wed Feb 08 01:35:19 +0000 2017,22935,6784,This is Malcolm. He goes from sneaky tongue slip to flirt wink city in a matter of seconds. 12/10 would hug softly https://t.co/rHwfySggqR,[],True
1980,829449946868879360,Wed Feb 08 22:00:52 +0000 2017,9895,1863,Here's a stressed doggo. Had a long day. Many things on her mind. The hat communicates these feelings exquisitely.… https://t.co/LG1nEjcPqS,[],True
1981,829501995190984704,Thu Feb 09 01:27:41 +0000 2017,29930,9791,This is Leo. He was a skater pup. She said see ya later pup. He wasn't good enough for her. 12/10 you're good enoug… https://t.co/hzjGiTmhgj,[],True
1982,829861396166877184,Fri Feb 10 01:15:49 +0000 2017,11541,1796,This is Mia. She already knows she's a good dog. You don't have to tell her. 12/10 would probably tell her anyway https://t.co/xeudgDXmTU,[],True
1983,829878982036299777,Fri Feb 10 02:25:42 +0000 2017,0,4616,RT @dog_rates: This is Loki. He smiles like Elvis. Ain't nothin but a hound doggo. 12/10 https://t.co/QV5nx6otZR,[],True
1984,830097400375152640,Fri Feb 10 16:53:37 +0000 2017,9181,2705,"Meet Samson. He's absolute fluffy perfection. Easily 13/10, but he needs your help. Click the link to find out more… https://t.co/1hPFQL9xpK",[],True
1985,830173239259324417,Fri Feb 10 21:54:58 +0000 2017,0,5254,RT @dog_rates: This is Kyro. He's a Stratocumulus Flop. Tongue ejects at random. Serious h*ckin condition. Still 12/10 would pet passionate…,[],True
1986,830583320585068544,Sun Feb 12 01:04:29 +0000 2017,62535,15442,This is Lilly. She just parallel barked. Kindly requests a reward now. 13/10 would pet so well https://t.co/SATN4If5H5,[],True
1987,830956169170665475,Mon Feb 13 01:46:03 +0000 2017,7525,1379,Say hello to Reggie. He hates puns. 12/10 lighten pup Reggie https://t.co/X4vNEzAod5,[],True
1988,831262627380748289,Mon Feb 13 22:03:49 +0000 2017,11186,1895,This is Tucker. He's feeling h*ckin festive and his owners don't have the heart to tell him Christmas is over. 12/10 https://t.co/zqR5XKMpuY,[],True
1989,831309418084069378,Tue Feb 14 01:09:44 +0000 2017,11111,2274,This is Scooter and his son Montoya.  Scooter is a wonderful father. He takes very good care of Montoya. Both 12/10… https://t.co/CAFr8SiFl9,[],True
1990,831315979191906304,Tue Feb 14 01:35:49 +0000 2017,6181,1040,I couldn't make it to the #WKCDogShow BUT I have people there on the ground relaying me the finest pupper pics poss… https://t.co/6CpiTSMAFT,"[{'text': 'WKCDogShow', 'indices': [26, 37]}]",True
1991,831322785565769729,Tue Feb 14 02:02:51 +0000 2017,8763,1447,This is Pete. He has no eyes. Needs a guide doggo. Also appears to be considerably fluffy af. 12/10 would hug softly https://t.co/Xc0gyovCtK,[],True
1992,831552930092285952,Tue Feb 14 17:17:22 +0000 2017,8471,2165,This is Dutch. He dressed up as his favorite emoji for Valentine's Day. I've got heart eyes for his heart eyes. 13/… https://t.co/IiB5fchBNM,[],True
1993,831650051525054464,Tue Feb 14 23:43:18 +0000 2017,6694,1790,"I usually only share these on Friday's, but this is Blue. He's a very smoochable pooch who needs your help. 13/10… https://t.co/jcfRHUrToh",[],True
1994,831670449226514432,Wed Feb 15 01:04:21 +0000 2017,9808,1690,This is Daisy. She has a heart on her butt. 13/10 topical af https://t.co/u6p4LxzHKg,[],True
1995,831911600680497154,Wed Feb 15 17:02:36 +0000 2017,25891,5994,Meet Kuyu. He was trapped in a well for 10 days. Rescued yesterday using a device designed by a local robotics team… https://t.co/qHzbzFI7ui,[],True
1996,831926988323639298,Wed Feb 15 18:03:45 +0000 2017,319,34,@UNC can confirm 12/10,[],True
1997,831939777352105988,Wed Feb 15 18:54:34 +0000 2017,22507,5667,This is Emanuel. He's a h*ckin rare doggo. Dwells in a semi-urban environment. Round features make him extra collec… https://t.co/Q8LolvMddM,[],True
1998,832032802820481025,Thu Feb 16 01:04:13 +0000 2017,16801,4308,This is Miguel. He was the only remaining doggo at the adoption center after the weekend. Let's change that. 12/10… https://t.co/6vBLBkAq1G,[],True
1999,832040443403784192,Thu Feb 16 01:34:34 +0000 2017,0,8840,RT @dog_rates: This is Klein. These pics were taken a month apart. He knows he's a stud now. 12/10 total heartthrob https://t.co/guDkLrX8zV,[],True
2000,832088576586297345,Thu Feb 16 04:45:50 +0000 2017,59,2,@docmisterio account started on 11/15/15,[],True
2001,832215726631055365,Thu Feb 16 13:11:05 +0000 2017,0,8603,RT @dog_rates: This is Moreton. He's the Good Boy Who Lived. 13/10 magical as h*ck https://t.co/rLHGx3VAF3,[],True
2002,832215909146226688,Thu Feb 16 13:11:49 +0000 2017,0,5735,"RT @dog_rates: This is Logan, the Chow who lived. He solemnly swears he's up to lots of good. H*ckin magical af 9.75/10 https://t.co/yBO5wu…",[],True
2003,832273440279240704,Thu Feb 16 17:00:25 +0000 2017,10669,2149,Say hello to Smiley. He's a blind therapy doggo having a h*ckin blast high steppin around in the snow. 14/10 would… https://t.co/Ag5f6nl8Tg,[],True
2004,832369877331693569,Thu Feb 16 23:23:38 +0000 2017,16108,2929,This is Charlie. He fell asleep on a heating vent. Would puppreciate your assistance. 11/10 someone help Charlie https://t.co/Dhdx5HnQ4d,[],True
2005,832397543355072512,Fri Feb 17 01:13:34 +0000 2017,11262,2040,This is Eevee. She wants to see how you're doing. Just checkin pup on you. She hopes you're doing okay. 12/10 extre… https://t.co/EUvi1niszc,[],True
2006,832636094638288896,Fri Feb 17 17:01:29 +0000 2017,14927,2569,This is Orion. He just got back from the dentist. Cavity free af. 12/10 would give extra pats https://t.co/Y4DZx2UWsr,[],True
2007,832645525019123713,Fri Feb 17 17:38:57 +0000 2017,2745,485,"There's going to be a dog terminal at JFK Airport. This is not a drill. 10/10  
https://t.co/dp5h9bCwU7",[],True
2008,832682457690300417,Fri Feb 17 20:05:43 +0000 2017,11163,2670,Prosperous good boy 13/10 socioeconomic af https://t.co/8YlD5lxPbQ,[],True
2009,832757312314028032,Sat Feb 18 01:03:09 +0000 2017,15877,3327,This is Willow. She's the official strawberry taste tester. Palate delicate af. Currently noting the subtle piquanc… https://t.co/FHSgdKvLFe,[],True
2010,832769181346996225,Sat Feb 18 01:50:19 +0000 2017,0,38,RT @EmilieGambril: 12/10 h*cking excited about my new shirt! @dog_rates https://t.co/zFEfMTaHqU,[],True
2011,832998151111966721,Sat Feb 18 17:00:10 +0000 2017,12460,2026,"This is Rhino. He arrived at a shelter with an elaborate doggo manual for his new family, written by someone who wi… https://t.co/vhXGKjOSMz",[],True
2012,833124694597443584,Sun Feb 19 01:23:00 +0000 2017,19021,4454,This is Gidget. She's a spy pupper. Stealthy as h*ck. Must've slipped pup and got caught. 12/10 would forgive then… https://t.co/qZPvwdZ3YH,[],True
2013,833479644947025920,Mon Feb 20 00:53:27 +0000 2017,14027,1891,This is Poppy. She just arrived. 13/10 would snug passionately https://t.co/YGeSpyN8Gu,[],True
2014,833722901757046785,Mon Feb 20 17:00:04 +0000 2017,19721,3003,This is Bronte. She's fairly h*ckin aerodynamic. Also patiently waiting for mom to make her a main character. 13/10… https://t.co/c7KSbGR413,[],True
2015,833732339549220864,Mon Feb 20 17:37:34 +0000 2017,0,205,"RT @rolltidered: This is Gabby. Now requests to be referred to as a guide dog, thanks to @dog_rates and @ShopWeRateDogs. 12/10 in my book.…",[],True
2016,833826103416520705,Mon Feb 20 23:50:09 +0000 2017,17100,3495,Meet Charlie. She asked u to change the channel to Animal Planet at least 6 times. Now taking matters into her own… https://t.co/qXD4qK1Vok,[],True
2017,833863086058651648,Tue Feb 21 02:17:06 +0000 2017,12648,2216,This is Bentley. Hairbrushes are his favorite thing in the h*ckin world. 12/10 impawsible to say no to https://t.co/HDloTYilWZ,[],True
2018,834086379323871233,Tue Feb 21 17:04:24 +0000 2017,12265,2045,This is Lipton. He's a West Romanian Snuggle Pup. Only a few left of his kind. 12/10 would boop https://t.co/5KmXPIGgAG,[],True
2019,834089966724603904,Tue Feb 21 17:18:39 +0000 2017,9466,1971,DOGGO ON THE LOOSE I REPEAT DOGGO ON THE LOOSE 10/10 https://t.co/ffIH2WxwF0,[],True
2020,834167344700198914,Tue Feb 21 22:26:07 +0000 2017,14865,3372,This is Sunshine. She doesn't believe in personal space. Eyes pretty far apart for a dog. Has horns (whoa). 11/10 w… https://t.co/Lylt4DHCx5,[],True
2021,834209720923721728,Wed Feb 22 01:14:30 +0000 2017,19287,4340,This is Wilson. He's aware that he has something on his face. Waiting for you to get it for him. 12/10 https://t.co/FaeinVjzTZ,[],True
2022,834458053273591808,Wed Feb 22 17:41:18 +0000 2017,9049,1552,"Meet Chester (bottom) &amp; Harold (top). They are different dogs not only in appearance, but in personality as well. B… https://t.co/1lT32uIJi6",[],True
2023,834477809192075265,Wed Feb 22 18:59:48 +0000 2017,0,9791,RT @dog_rates: This is Leo. He was a skater pup. She said see ya later pup. He wasn't good enough for her. 12/10 you're good enough for me…,[],True
2024,834574053763584002,Thu Feb 23 01:22:14 +0000 2017,12833,2319,Here's a doggo fully pupared for a shower. H*ckin exquisite balance. Sneaky tongue slip too. 13/10 https://t.co/UtEVnQ1ZPg,[],True
2025,834786237630337024,Thu Feb 23 15:25:23 +0000 2017,20257,5117,This is Tobi. She is properly fetching her shot. H*ckin nifty af bandana. 13/10 would send fully armed battalion to… https://t.co/7qhRRXg79X,[],True
2026,834931633769889797,Fri Feb 24 01:03:08 +0000 2017,10125,1496,This is Tucker. He decided it was time to part ways with his favorite ball. We captured the emotional farewell on c… https://t.co/IUY7Kq26wm,[],True
2027,835152434251116546,Fri Feb 24 15:40:31 +0000 2017,20988,2765,When you're so blinded by your systematic plagiarism that you forget what day it is. 0/10 https://t.co/YbEJPkg4Ag,[],True
2028,835172783151792128,Fri Feb 24 17:01:22 +0000 2017,24608,5307,We only rate dogs. Please don't send in any non-canines like this Floppy Tongued House Panda. Thank you... 12/10 wo… https://t.co/faYkZD4RKp,[],True
2029,835246439529840640,Fri Feb 24 21:54:03 +0000 2017,1993,63,"@jonnysun @Lin_Manuel ok jomny I know you're excited but 960/00 isn't a valid rating, 13/10 is tho",[],True
2030,835264098648616962,Fri Feb 24 23:04:14 +0000 2017,7249,1547,Meet Lola. Her hobbies include being precious af and using her foot as a toothbrush. 12/10 Lola requests your help… https://t.co/jzpoQR1MY0,[],True
2031,835297930240217089,Sat Feb 25 01:18:40 +0000 2017,15462,2748,Meet Ash. He's a Benebop Cumberplop. Quite rare. Fairly portable. Lil sandy tho. Clearly knows something you don't.… https://t.co/F2HeDUa4nd,[],True
2032,835309094223372289,Sat Feb 25 02:03:02 +0000 2017,0,19210,RT @dog_rates: So this just changed my life. 13/10 please enjoy  https://t.co/dsv4xAtfv7,[],True
2033,835536468978302976,Sat Feb 25 17:06:32 +0000 2017,0,1547,"RT @dog_rates: Meet Lola. Her hobbies include being precious af and using her foot as a toothbrush. 12/10 Lola requests your help

https://…",[],True
2034,835574547218894849,Sat Feb 25 19:37:50 +0000 2017,16689,3307,This is Eli. He works backstage at Bone Jovi concerts. Heavy duty earmuffs for puptection. H*ckin safe boy. 11/10 https://t.co/cVQEnUQd8q,[],True
2035,835685285446955009,Sun Feb 26 02:57:52 +0000 2017,0,7435,RT @dog_rates: This is Rory. He's got an interview in a few minutes. Looking spiffy af. Nervous as h*ck tho. 12/10 would hire https://t.co/…,[],True
2036,836001077879255040,Sun Feb 26 23:52:43 +0000 2017,17931,3903,Atlas is back and this time he's prettier than the sunset. Seems to be aware of it too. 13/10 would give modeling c… https://t.co/1HkizgFqcy,[],True
2037,836260088725786625,Mon Feb 27 17:01:56 +0000 2017,19991,3988,This is Lucy. She spent all morning overseeing the shoveling of the driveway. H*ckin hard work. 13/10 very good gir… https://t.co/HvDoCBWx7F,[],True
2038,836380477523124226,Tue Feb 28 01:00:19 +0000 2017,13926,2749,"This is Ava. She just blasted off. Streamline af. Aerodynamic as h*ck. One small step for pupper, one giant leap fo… https://t.co/WiqIifrlvl",[],True
2039,836397794269200385,Tue Feb 28 02:09:08 +0000 2017,0,25142,RT @dog_rates: This is Buddy. He ran into a glass door once. Now he's h*ckin skeptical. 13/10 empowering af (vid by Brittany Gaunt) https:/…,[],True
2040,836648853927522308,Tue Feb 28 18:46:45 +0000 2017,0,509,"RT @SchafeBacon2016: @dog_rates Slightly disturbed by the outright profanity, but confident doggos were involved. 11/10, would tailgate aga…",[],True
2041,836677758902222849,Tue Feb 28 20:41:37 +0000 2017,11866,2028,Say hello to Oliver. He's pretty exotic. Fairly pupset as well. Too many midterms coming pup. 11/10 would pet with… https://t.co/RG3VPvE3qI,[],True
2042,836753516572119041,Wed Mar 01 01:42:39 +0000 2017,18165,4271,This is Meera. She just heard about taxes and how much a doghouse in a nice area costs. Not pupared to be a  doggo… https://t.co/zOUjCf39ZY,[],True
2043,836989968035819520,Wed Mar 01 17:22:13 +0000 2017,11974,2121,This is Mookie. He really enjoys shopping but not from such high altitudes. Doin him quite the concern. 12/10 someo… https://t.co/3zM0xKWTwV,[],True
2044,837110210464448512,Thu Mar 02 01:20:01 +0000 2017,15086,2186,This is Clark. He passed pupper training today. Round of appaws for Clark. 13/10 https://t.co/7pUjwe8X6B,[],True
2045,837471256429613056,Fri Mar 03 01:14:41 +0000 2017,12005,2065,This is Vincent. He's suave as h*ck. Will be your copilot this evening. Claims he doesn't need to look at the direc… https://t.co/8hIndhskzN,[],True
2046,837482249356513284,Fri Mar 03 01:58:22 +0000 2017,3614,409,This is Waffles. He's a ship captain in real life and in @GoodDogsGame. Must've gotten to the max level (wink) 13/1… https://t.co/W68fzRDWlX,[],True
2047,837820167694528512,Sat Mar 04 00:21:08 +0000 2017,31895,7172,"Here's a pupper before and after being asked ""who's a good girl?"" Unsure as h*ck. 12/10 hint hint it's you https://t.co/ORiK6jlgdH",[],True
2048,838083903487373313,Sat Mar 04 17:49:08 +0000 2017,16496,2850,This is Daisy. She's puppears to be rare as all h*ck. Only seven like her currently domesticated. 13/10 pettable af https://t.co/meUc8jufAO,[],True
2049,838085839343206401,Sat Mar 04 17:56:49 +0000 2017,133,1,@bragg6of8 @Andy_Pace_ we are still looking for the first 15/10,[],True
2050,838150277551247360,Sat Mar 04 22:12:52 +0000 2017,1569,304,@markhoppus 182/10,[],True
2051,838201503651401729,Sun Mar 05 01:36:26 +0000 2017,0,9223,RT @dog_rates: Meet Sunny. He can take down a polar bear in one fell swoop. Fr*cken deadly af. 13/10 would pet with caution https://t.co/EM…,[],True
2052,838476387338051585,Sun Mar 05 19:48:43 +0000 2017,21013,4354,This is Stanley. Somehow he heard you tell him he's a good boy from all the way up there. 13/10 I love you Stanley https://t.co/51FXNuouHI,[],True
2053,838561493054533637,Mon Mar 06 01:26:54 +0000 2017,10264,1234,This is Walter. His owner has been watching all the Iditarod coverage and is convinced Walter can be a sled dog. 13… https://t.co/0tiRQreDkk,[],True
2054,838831947270979586,Mon Mar 06 19:21:35 +0000 2017,0,10058,RT @dog_rates: This is Riley. His owner put a donut pillow around him and he loves it so much he won't let anyone take it off. 13/10 https:…,[],True
2055,838916489579200512,Tue Mar 07 00:57:32 +0000 2017,0,31,RT @KibaDva: I collected all the good dogs!! 15/10 @dog_rates #GoodDogs https://t.co/6UCGFczlOI,"[{'text': 'GoodDogs', 'indices': [62, 71]}]",True
2056,838921590096166913,Tue Mar 07 01:17:48 +0000 2017,10437,1859,This is Arlo. He's officially the king of snowy tongue slips. 13/10 would comfort during inevitable brain freeze https://t.co/oXVu9pNZZv,[],True
2057,838952994649550848,Tue Mar 07 03:22:35 +0000 2017,18406,3668,SHE MISPLACED HER HOOMAN 13/10 MISTAKES HAPPEN https://t.co/ngAxYLVYHP,[],True
2058,839239871831150596,Tue Mar 07 22:22:32 +0000 2017,25276,5956,This is Odie. He's big. 13/10 would attempt to ride https://t.co/JEXB9RwBmm,[],True
2059,839290600511926273,Wed Mar 08 01:44:07 +0000 2017,0,133,RT @alexmartindawg: THE DRINK IS DR. PUPPER 10/10 good pun @matt___nelson @GoodDogsGame https://t.co/act3duiqbL,[],True
2060,839549326359670784,Wed Mar 08 18:52:12 +0000 2017,25628,7087,"Meet Winston. He knows he's a little too big for the swing, but he doesn't care. Kindly requests a push. 12/10 woul… https://t.co/ESW7mcQeZV",[],True
2061,839990271299457024,Fri Mar 10 00:04:21 +0000 2017,12558,2072,Meet Sojourner. His nose is a Fibonacci Spiral. Legendary af. 13/10 we must protect him at all costs https://t.co/r7W1NbkOtr,[],True
2062,840268004936019968,Fri Mar 10 18:27:58 +0000 2017,17932,5233,This is Monty. He makes instantly regrettable decisions. Couldn't help himself. It looked like a ghost lollipop. 12… https://t.co/JQT6a68X0D,[],True
2063,840370681858686976,Sat Mar 11 01:15:58 +0000 2017,15366,4188,You have been visited by the magical sugar jar puggo. He has granted you three boops. 13/10 would use immediately https://t.co/76iL7JUQdG,[],True
2064,840632337062862849,Sat Mar 11 18:35:42 +0000 2017,8440,1622,Say hello to Maddie and Gunner. They are considerably pupset about bath time. Both 12/10 but Gunner needs your help… https://t.co/K0BVR0NyHn,[],True
2065,840696689258311684,Sat Mar 11 22:51:24 +0000 2017,11501,892,I didn't even have to intervene. Took him 4 minutes to realize his error. 10/10 for Kevin https://t.co/2gclc1MNr7,[],True
2066,840698636975636481,Sat Mar 11 22:59:09 +0000 2017,165,2,@0_kelvin_0 &gt;10/10 is reserved for puppos sorry Kevin,[],True
2067,840728873075638272,Sun Mar 12 00:59:17 +0000 2017,0,14623,RT @dog_rates: This is Pipsy. He is a fluffball. Enjoys traveling the sea &amp; getting tangled in leash. 12/10 I would kill for Pipsy https://…,[],True
2068,840761248237133825,Sun Mar 12 03:07:56 +0000 2017,0,1622,"RT @dog_rates: Say hello to Maddie and Gunner. They are considerably pupset about bath time. Both 12/10 but Gunner needs your help

https:/…",[],True
2069,841077006473256960,Mon Mar 13 00:02:39 +0000 2017,21365,4895,This is Dawn. She's just checking pup on you. Making sure you're doing okay. 12/10 she's here if you need her https://t.co/XKJrmO4fAQ,[],True
2070,841314665196081154,Mon Mar 13 15:47:01 +0000 2017,14771,4246,This is Max. There's no way in h*ck you're taking his pacifier. Binky promises it's not happening. 13/10 very good… https://t.co/ARXIaLUxgN,[],True
2071,841320156043304961,Mon Mar 13 16:08:50 +0000 2017,18444,5028,"We don't rate penguins, but if we did, this one would get 12/10 https://t.co/cEORXhwZ5K",[],True
2072,841439858740625411,Tue Mar 14 00:04:30 +0000 2017,11757,3338,Here we have some incredible doggos for #K9VeteransDay. All brave as h*ck. Salute your dog in solidarity. 14/10 for… https://t.co/lFivFHjdCU,"[{'text': 'K9VeteransDay', 'indices': [40, 54]}]",True
2073,841680585030541313,Tue Mar 14 16:01:03 +0000 2017,24072,7173,"This is Penny. She's a dragon slayer. Feared by most, if not all, dragons. Showing off her latest victim here. 12/1… https://t.co/bZpfsvJxI2",[],True
2074,841833993020538882,Wed Mar 15 02:10:39 +0000 2017,0,13605,RT @dog_rates: This is Ken. His cheeks are magic. 13/10 (IG: ken_shiba) https://t.co/btzf1zTDeQ,[],True
2075,842115215311396866,Wed Mar 15 20:48:07 +0000 2017,13056,2764,This is Bentley. It's his first time going to the beach. I think he's a fan. 12/10 would build sand castles with https://t.co/iDK4OyQJoy,[],True
2076,842163532590374912,Thu Mar 16 00:00:07 +0000 2017,22779,5273,Meet George. He looks slightly deflated but overall quite powerful. Not sure how that human restrained him. 12/10 w… https://t.co/so1vpVVZX6,[],True
2077,842535590457499648,Fri Mar 17 00:38:32 +0000 2017,16947,3190,This is Winnie. She lost her body saving a children's hospital from an avalanche. 13/10 what a h*ckin hero https://t.co/Tf0rh9ZgZe,[],True
2078,842765311967449089,Fri Mar 17 15:51:22 +0000 2017,6300,1177,Meet Indie. She's not a fan of baths but she's definitely a fan of hide &amp; seek. 12/10 click the link to help Indie… https://t.co/WSYSvm2ULO,[],True
2079,842846295480000512,Fri Mar 17 21:13:10 +0000 2017,14240,3318,This is Charlie. He's wishing you a very fun and safe St. Pawtrick's Day. 13/10 festive af https://t.co/nFpNgCWWYs,[],True
2080,843235543001513987,Sat Mar 18 22:59:54 +0000 2017,20002,5429,This is Tycho. She just had new wheels installed. About to do a zoom. 0-60 in 2.4 seconds. 13/10 inspirational as h… https://t.co/E1nJycIG61,[],True
2081,843604394117681152,Sun Mar 19 23:25:35 +0000 2017,15737,2485,This is Hank. He's been outside for 3 minutes and already made a friend. Way to go Hank. 11/10 for both https://t.co/wHUElL84RC,[],True
2082,843856843873095681,Mon Mar 20 16:08:44 +0000 2017,19992,4176,Say hello to Sadie and Daisy. They do all their shopping together. Can never agree on what to get. Like an old marr… https://t.co/G0LD9dZhwh,[],True
2083,843981021012017153,Tue Mar 21 00:22:10 +0000 2017,14149,2702,HE WAS DOING A SNOOZE NO SHAME IN A SNOOZE 13/10 https://t.co/Gu5wHx3CBd,[],True
2084,844223788422217728,Tue Mar 21 16:26:50 +0000 2017,12721,1994,This is Margo. She just dug pup a massive hole. Can't wait for you to see it. H*ckin proud of herself. 12/10 would… https://t.co/VI27R8R4nA,[],True
2085,844580511645339650,Wed Mar 22 16:04:20 +0000 2017,15313,2822,This is Charlie. He wants to know if you have a moment to talk about washing machine insurance policies. 11/10 woul… https://t.co/FatDY8E0GO,[],True
2086,844973813909606400,Thu Mar 23 18:07:10 +0000 2017,13953,2860,"This is Brady. He's a recovering alcoholic. Demonstrating incredible restraint here. 12/10 don't give pup, don't gi… https://t.co/7TWoMa3h5W",[],True
2087,844979544864018432,Thu Mar 23 18:29:57 +0000 2017,12699,2318,"PUPDATE: I'm proud to announce that Toby is 236 days sober. Pupgraded to a 13/10. We're all very proud of you, Toby https://t.co/a5OaJeRl9B",[],True
